time,baseline_mean,baseline_sem,candidate_mean,candidate_sem
794.929443359375,11.193970007803154,0.22289021865475117,9.591904151306062,0.1944221468592826
799.92822265625,11.229999808281578,0.24252073219781026,9.603320514874067,0.1817404917581954
804.927001953125,11.305729308028246,0.2175161275366551,9.794772245201447,0.15841247775192296
809.92578125,11.380316037371879,0.23275976956504468,9.917638543330126,0.20996760082756452
814.924560546875,11.360677803533045,0.25581204492524295,9.772009239717747,0.1691715238992475
819.92333984375,11.290804962237166,0.2630486431182575,9.794955163673531,0.14724081725593507
824.922119140625,11.114143587104287,0.26864645107718266,9.695544067859005,0.1588799341575063
829.9208984375,11.228890999849355,0.2235314819350539,9.611615735713334,0.17578674885422976
834.919677734375,11.253271157543963,0.21914210019040214,9.501063675886149,0.18264496735551017
839.91845703125,10.996662892002218,0.19868826594874872,9.6541426859825,0.14359954774531286
844.917236328125,11.156678350891339,0.24320421138156176,9.577963641846035,0.17300802827760617
849.916015625,11.223478277835206,0.2062193267506085,9.840756972448505,0.16547258471827464
854.914794921875,11.221548392834174,0.21644782479062474,9.999522061281485,0.16851424478750043
859.91357421875,11.105066621076402,0.2189579873927014,9.998368135572727,0.17553692358809442
864.912353515625,11.29876677485651,0.2348376750454206,10.022181127391272,0.1739611029742121
869.9111328125,11.289265947008063,0.21000551379647706,9.845047701472478,0.17981926070356155
874.909912109375,11.28745749688028,0.24106257812629173,9.840413258709896,0.18217313312360384
879.90869140625,11.420985183301918,0.27348031310949034,9.603402088340149,0.1578848871105401
884.907470703125,11.4524428002436,0.299255669009255,9.716849153655215,0.15425235868217801
889.90625,11.358751269740488,0.3079342232480057,9.633924784314052,0.17674355437299663
894.905029296875,11.53834210833112,0.3312173014270858,9.525073848529457,0.20205489679242494
899.90380859375,11.390585930777474,0.3136825317986072,9.670144728745354,0.19500927180037644
904.902587890625,11.287785829951822,0.3346993455227392,9.528780290215073,0.19083155630156148
909.9013671875,11.250431289648036,0.27920952613752487,9.46402827059921,0.1951230608871874
914.900146484375,11.370359132156075,0.2366652010671455,9.41044975855434,0.17891579782910094
919.89892578125,11.265836330754476,0.22703996917304559,9.546754224866431,0.19484352289757909
924.897705078125,11.014485883825346,0.21427466786220842,9.601952840147186,0.16734431152997506
929.896484375,10.773547839716771,0.1847457254737131,9.623494249091861,0.20694219068337347
934.895263671875,10.815837710746832,0.24772125840748704,9.572306978741707,0.22660535754733735
939.89404296875,10.964419224206777,0.21475292004931382,9.500271693151419,0.21592616827210162
944.892822265625,11.039126380368131,0.2313426996181874,9.683104390334892,0.1685812906201325
949.8916015625,10.90490652869982,0.23352148107172577,9.674784815810975,0.2017258178292529
954.890380859375,10.875357715790095,0.22620453807150592,9.886232403425891,0.23386036330524562
959.88916015625,10.913519001907744,0.22644296623022442,10.044054603798465,0.22078686801485353
964.887939453125,11.117736680800393,0.24698104632372525,9.839724913542579,0.1946958622004162
969.88671875,11.046048298043623,0.2567313403497888,9.892755528121397,0.17464980586572282
974.885498046875,11.083126567985387,0.22149423367648857,9.76606509181126,0.17176661758708542
979.88427734375,11.299989923010857,0.2889739981240146,9.677973275746197,0.20193993551696512
984.883056640625,11.344903034047135,0.24807405107788508,9.766598227944296,0.2417605708536403
989.8818359375,11.42976322385738,0.2803192665773694,9.757695201426484,0.25183018285108133
994.880615234375,11.465048716784958,0.3074346108703534,9.728399977087859,0.25898976864944173
999.87939453125,11.507845638720491,0.3142907169100601,9.669750194650081,0.22925345005884726
1004.878173828125,11.474286002228775,0.29503417804526283,9.725479483677619,0.17697547890987655
1009.876953125,11.449751821486066,0.3024353052867626,9.890626048863338,0.18783108164627288
1014.875732421875,11.397972708952501,0.29988563250925365,10.005263536011899,0.2385977623842092
1019.87451171875,11.550953807449991,0.3076268832963034,9.949757669033945,0.22359061706356217
1024.8743896484375,11.514616589512066,0.30047351422232405,9.751516519948503,0.22014869552548683
1029.8792724609375,11.70174528682576,0.2776780369559703,9.824954347651369,0.20948496085952947
1034.8841552734375,11.630726429445525,0.2841637230662107,9.871286388588123,0.19776348078923467
1039.8890380859375,11.68992666243515,0.2782415214749162,9.77489674187705,0.16198828838464888
1044.8939208984375,11.631531031528757,0.25987785175930694,9.776909872076226,0.18377127403107615
1049.8988037109375,11.659489346037224,0.2560079764789217,9.833440891550104,0.21494966848553193
1054.9036865234375,11.775536029071219,0.21494338257371415,9.929970499485963,0.2202762786765231
1059.9085693359375,11.637947119768361,0.22947922908976073,9.770214910140357,0.2057004086293066
1064.9134521484375,11.647001066959277,0.2592206940187645,9.649063883383729,0.20000650171808426
1069.9183349609375,11.519460594529962,0.2632990013676847,9.646446917474162,0.18162200625073785
1074.9232177734375,11.28066319409024,0.27717752523029604,9.662236909890828,0.19144496228431673
1079.9281005859375,11.076628049459456,0.2721176194904204,9.490916224705286,0.19067602453203053
1084.9329833984375,11.370271132861042,0.2595724598768289,9.535188189844591,0.227836692054846
1089.9378662109375,11.257014501870303,0.23076188656484897,9.488953105191092,0.2570873261490759
1094.9427490234375,11.462321415786272,0.2308858052460034,9.505502479708284,0.28277130039372567
1099.9476318359375,11.634492453238972,0.26093300577123674,9.665844377271496,0.23219348308816412
1104.9525146484375,11.462146661967274,0.26337064720077574,9.521040647216706,0.21968498586876184
1109.9573974609375,11.253451967031744,0.2663254209740939,9.604730892523357,0.20679407807125963
1114.9622802734375,10.981514041761342,0.2500412805713091,9.545520144909863,0.23925406926800843
1119.9671630859375,11.00541618770846,0.19813200975761677,9.75150488384815,0.24738941481315965
1124.9720458984375,11.04572154023915,0.2096143282680489,9.763381732178932,0.2567168141774254
1129.9769287109375,10.99076392478577,0.1981134383986558,9.529361137985616,0.25134765705933243
1134.9818115234375,11.205399044607992,0.2997992716663893,9.756445325102222,0.20022469958728223
1139.9866943359375,11.35945267614413,0.24137292383864636,9.82304593458511,0.17208005210522231
1144.9915771484375,11.391171480095032,0.23849966129352584,9.853198579453258,0.21254698018123186
1149.9964599609375,11.422435376190604,0.22825085542812296,9.706066513520335,0.26727619334170155
1155.0013427734375,11.203461821639001,0.2532015822840518,9.85656770467798,0.262565587794682
1160.0062255859375,11.11681147949593,0.24058256753487045,9.755357266719214,0.2806045235077999
1165.0111083984375,10.980928526642941,0.17386461988348068,9.678678172948253,0.2757205503256511
1170.0159912109375,10.673316258212322,0.20816000521718578,9.516046129275948,0.2395385144558596
1175.0208740234375,10.724568692020346,0.2195446459510616,9.350072996265384,0.2017170367725433
1180.0257568359375,10.759789360125147,0.19524746726119563,9.576178794369005,0.2092581863853436
1185.0306396484375,10.792482433784478,0.24158338294000756,9.636476015691185,0.20170177037538312
1190.0355224609375,10.957639182764007,0.23772739317318578,9.659364660757948,0.19794868241617553
1195.0404052734375,10.865522943083102,0.22944965755063954,9.830780559365165,0.20413661936438052
1200.0452880859375,11.100282257132164,0.2624527441015143,9.95367443390242,0.20083736234011787
1205.0501708984375,11.018263230130193,0.24826468514000447,10.041388874616166,0.2004340504632516
1210.0550537109375,11.220151842095632,0.22317973681091965,10.071207186692554,0.28584331973782806
1215.0599365234375,11.052265165359541,0.19961116786420643,10.062147564125977,0.27634767396207743
1220.0648193359375,10.957200538074877,0.22094673863413816,9.870524945397117,0.23305895857389733
1225.0697021484375,11.01922312814582,0.20796464678328253,9.669772380354393,0.22537939719817032
1230.0745849609375,11.108415120203377,0.18819559161656385,9.680077934194987,0.23198765259649345
1235.0794677734375,11.409955786084744,0.20761363917960352,9.789295241259742,0.18803957440387276
1240.0843505859375,11.278556500558652,0.2449858256404066,9.76719189789248,0.20516716113322858
1245.0892333984375,11.165567206362114,0.2001461225719873,9.802524603768402,0.1817929544358334
1250.0941162109375,11.12077728623924,0.1931750804139859,9.737726663819782,0.14884087036766921
1255.0989990234375,10.96529716711772,0.21845306082852992,9.959461853229445,0.187317507759698
1260.1038818359375,11.105150599180577,0.23344598330885588,10.149561932988581,0.20240193490920427
1265.1087646484375,11.169630628985894,0.26943530840905755,10.26744411654866,0.245195574126407
1270.1136474609375,11.14006967780363,0.2509918952797931,10.230129819403084,0.25651685747782094
1275.1185302734375,11.160322832473854,0.3237240780427699,10.286602079114322,0.2663100580801308
1280.1234130859375,11.109708812897452,0.25712676175043,10.544087664062696,0.2677358432326253
1285.1282958984375,11.187905419305338,0.27448826063178605,10.322448107754239,0.22103085212058354
1290.1331787109375,11.045683106332556,0.29562888232147366,10.269515259165933,0.2458945595872795
1295.1380615234375,11.059200946512583,0.3093515945912303,10.095462255874212,0.2504641094947414
1300.1429443359375,11.258510450555276,0.3195325122446149,10.030515202509346,0.2442946209514418
1305.1478271484375,11.243480572396253,0.2900665454299032,9.836837324000193,0.22433518428883545
1310.1527099609375,11.232865246459992,0.2546299170048282,9.69487077263277,0.18955062352826266
1315.1575927734375,11.107320065255927,0.2643925168914804,9.850866160289405,0.21711429162181925
1320.1624755859375,11.258362821736126,0.29941739773118664,9.795806520313898,0.25164529054173007
1325.1673583984375,11.046668612067654,0.272220472241541,9.793295828227926,0.22980800220628766
1330.1722412109375,11.022389819896196,0.28061390074701975,9.895805896499512,0.25315469590924555
1335.1771240234375,10.85837411671286,0.30546623993892114,9.668323538185268,0.21225153114348277
1340.1820068359375,10.880637633051704,0.3221963534975395,9.787576001362662,0.2426553258437539
1345.1868896484375,10.66086102242607,0.2695169060657839,9.904465999482532,0.2766172063148446
1350.1917724609375,10.732911307866324,0.2582537940252583,10.092259094305987,0.2901155336237666
1355.1966552734375,10.96333028029089,0.2515211815028081,9.91531315757711,0.24743490821996564
1360.2015380859375,11.065982908704946,0.21258841336938383,10.01443268087493,0.24372293010803522
1365.2064208984375,11.20889371801966,0.22596116152763523,9.885765541254917,0.24905517686641943
1370.2113037109375,11.204022903589367,0.22371407389484274,9.575933391071532,0.21998535198277033
1375.2161865234375,11.552266263638918,0.26433734509532786,9.487937279302528,0.1940773288393058
1380.2210693359375,11.139053931867517,0.257404609603489,9.724252083776493,0.2075686755583362
1385.2259521484375,11.332953063230496,0.28436743053286084,9.725205076918757,0.18772988323666395
1390.2308349609375,11.50674888422437,0.2958665461857012,9.62549363084854,0.2019893492806487
1395.2357177734375,11.316351875335707,0.2743702900531977,9.542169612566443,0.1661245991239615
1400.2406005859375,11.325296054523031,0.2467538052876988,9.636737624588184,0.1581646850417187
1405.2454833984375,11.599262538882314,0.24008320376273246,9.742372853276683,0.15769497563677604
1410.2503662109375,11.202380578820494,0.29991702039044554,9.717280217584422,0.14013330503754334
1415.2552490234375,11.289509764464883,0.31923870077025374,9.79408295309921,0.1495242307198804
1420.2601318359375,11.33072548693603,0.3009223162698859,9.729929963108747,0.1846951350119645
1425.2650146484375,11.228529321008459,0.30324503872535197,9.638379606414682,0.20405587116600693
1430.2698974609375,11.2932795831032,0.30343482266510796,9.686042172462791,0.19151937821699133
1435.2747802734375,10.9950616627062,0.2731016867998089,9.752083584059065,0.2133950798151344
1440.2796630859375,11.027293919251997,0.23760390496969344,9.622641610077078,0.2136934863090236
1445.2845458984375,11.007526635567919,0.24209701711570658,9.622869739262907,0.20460974555148917
1450.2894287109375,11.113008426326909,0.25296557239393735,9.67011509599228,0.23948714738240864
1455.2943115234375,11.13076183760753,0.24496450435307857,9.560107056321106,0.19053184050473893
1460.2991943359375,11.257635996109213,0.2397085772764609,9.674032229346965,0.22355469684106383
1465.3040771484375,11.308552223203707,0.21879924055117567,9.762415280538901,0.23368229568608925
1470.3089599609375,11.388198764902569,0.2154708047870102,9.537717992234322,0.23233643075178467
1475.3138427734375,11.576837376061377,0.24014656291180086,9.585945961586825,0.24355564910397268
1480.3187255859375,11.48791368269494,0.2304562967289155,9.492167076725801,0.22566019786109617
1485.3236083984375,11.582870972418661,0.28562063696794826,9.43917597641832,0.20633548308439098
1490.3284912109375,11.700773727226805,0.27605164627497075,9.546515676285736,0.19797886834621925
1495.3333740234375,11.629551694871305,0.23036758588311607,9.622740618267917,0.22062690222598358
1500.2882080078125,11.736187861605067,0.26224664098170547,9.673824629270536,0.23365787391392998
